2019-05-22T01:01:03.474Z Thread 00: started
2019-05-22T01:01:05.318Z Thread 15 generating: 91%
2019-05-22T01:01:05.318Z Thread 15 generating: 92%
2019-05-22T01:01:05.319Z Thread 12 generating: 82%
2019-05-22T01:01:05.319Z Thread 15 generating: 93%
2019-05-22T01:01:05.319Z Thread 12 generating: 83%
2019-05-22T01:01:05.320Z Thread 15 generating: 94%
2019-05-22T01:01:05.320Z Thread 12 generating: 84%
2019-05-22T01:01:05.320Z Thread 15 generating: 95%
2019-05-22T01:01:05.321Z Thread 12 generating: 85%
2019-05-22T01:01:05.321Z Thread 15 generating: 96%
2019-05-22T01:01:05.321Z Thread 12 generating: 86%
2019-05-22T01:01:05.322Z Thread 15 generating: 97%
2019-05-22T01:01:05.322Z Thread 12 generating: 87%
2019-05-22T01:01:05.322Z Thread 15 generating: 98%
2019-05-22T01:01:05.323Z Thread 12 generating: 88%
2019-05-22T01:01:05.311Z Thread 13 generating: 82%
2019-05-22T01:01:05.305Z Thread 01 generating: 91%
2019-05-22T01:01:05.324Z Thread 12 generating: 89%
2019-05-22T01:01:05.324Z Thread 13 generating: 83%
2019-05-22T01:01:05.324Z Thread 01 generating: 92%
2019-05-22T01:01:05.324Z Thread 12 generating: 90%
2019-05-22T01:01:05.325Z Thread 13 generating: 84%
2019-05-22T01:01:05.325Z Thread 01 generating: 93%
2019-05-22T01:01:05.325Z Thread 12 generating: 91%
2019-05-22T01:01:05.325Z Thread 13 generating: 85%
2019-05-22T01:01:05.325Z Thread 01 generating: 94%
2019-05-22T01:01:05.326Z Thread 12 generating: 92%
2019-05-22T01:01:05.326Z Thread 13 generating: 86%
2019-05-22T01:01:05.326Z Thread 01 generating: 95%
2019-05-22T01:01:05.326Z Thread 12 generating: 93%
2019-05-22T01:01:05.326Z Thread 13 generating: 87%
2019-05-22T01:01:05.326Z Thread 01 generating: 96%
2019-05-22T01:01:05.327Z Thread 12 generating: 94%
2019-05-22T01:01:05.327Z Thread 13 generating: 88%
2019-05-22T01:01:05.327Z Thread 01 generating: 97%
2019-05-22T01:01:05.328Z Thread 12 generating: 95%
2019-05-22T01:01:05.328Z Thread 13 generating: 89%
2019-05-22T01:01:05.328Z Thread 01 generating: 98%
2019-05-22T01:01:05.328Z Thread 12 generating: 96%
2019-05-22T01:01:05.328Z Thread 13 generating: 90%
2019-05-22T01:01:05.329Z Thread 01 generating: 99%
2019-05-22T01:01:05.329Z Thread 13 generating: 91%
2019-05-22T01:01:05.329Z Thread 12 generating: 97%
2019-05-22T01:01:05.329Z Thread 01 inserting: 00%
2019-05-22T01:01:05.323Z Thread 15 generating: 99%
2019-05-22T01:01:05.330Z Thread 13 generating: 92%
2019-05-22T01:01:05.330Z Thread 12 generating: 98%
2019-05-22T01:01:05.330Z Thread 15 inserting: 00%
2019-05-22T01:01:05.330Z Thread 13 generating: 93%
2019-05-22T01:01:05.330Z Thread 12 generating: 99%
2019-05-22T01:01:05.331Z Thread 13 generating: 94%
2019-05-22T01:01:05.331Z Thread 12 inserting: 00%
2019-05-22T01:01:05.332Z Thread 13 generating: 95%
2019-05-22T01:01:05.332Z Thread 13 generating: 96%
2019-05-22T01:01:05.333Z Thread 13 generating: 97%
2019-05-22T01:01:05.334Z Thread 13 generating: 98%
2019-05-22T01:01:05.334Z Thread 13 generating: 99%
2019-05-22T01:01:05.335Z Thread 13 inserting: 00%
2019-05-22T01:01:09.542Z Thread 00 inserting: 01%
2019-05-22T01:01:09.972Z Thread 15 inserting: 01%
2019-05-22T01:01:10.024Z Thread 01 inserting: 01%
2019-05-22T01:01:10.041Z Thread 07 inserting: 01%
2019-05-22T01:01:10.049Z Thread 14 inserting: 01%
2019-05-22T01:01:10.082Z Thread 13 inserting: 01%
2019-05-22T01:01:10.196Z Thread 02 inserting: 01%
2019-05-22T01:01:10.254Z Thread 03 inserting: 01%
2019-05-22T01:01:10.260Z Thread 12 inserting: 01%
2019-05-22T01:01:10.294Z Thread 06 inserting: 01%
2019-05-22T01:01:10.368Z Thread 09 inserting: 01%
2019-05-22T01:01:10.482Z Thread 11 inserting: 01%
2019-05-22T01:01:10.628Z Thread 08 inserting: 01%
2019-05-22T01:01:10.902Z Thread 10 inserting: 01%
2019-05-22T01:01:10.936Z Thread 04 inserting: 01%
2019-05-22T01:01:11.390Z Thread 05 inserting: 01%
2019-05-22T01:01:14.448Z Thread 00 inserting: 02%
2019-05-22T01:01:14.477Z Thread 07 inserting: 02%
2019-05-22T01:01:14.756Z Thread 09 inserting: 02%
2019-05-22T01:01:14.793Z Thread 13 inserting: 02%
2019-05-22T01:01:14.809Z Thread 01 inserting: 02%
2019-05-22T01:01:14.837Z Thread 06 inserting: 02%
2019-05-22T01:01:14.960Z Thread 11 inserting: 02%
2019-05-22T01:01:15.070Z Thread 15 inserting: 02%
2019-05-22T01:01:15.238Z Thread 14 inserting: 02%
2019-05-22T01:01:15.289Z Thread 03 inserting: 02%
2019-05-22T01:01:15.358Z Thread 10 inserting: 02%
2019-05-22T01:01:15.409Z Thread 02 inserting: 02%
2019-05-22T01:01:15.626Z Thread 08 inserting: 02%
2019-05-22T01:01:15.752Z Thread 12 inserting: 02%
2019-05-22T01:01:16.243Z Thread 04 inserting: 02%
2019-05-22T01:01:16.815Z Thread 05 inserting: 02%
2019-05-22T01:01:19.492Z Thread 00 inserting: 03%
2019-05-22T01:01:19.550Z Thread 01 inserting: 03%
2019-05-22T01:01:19.696Z Thread 03 inserting: 03%
2019-05-22T01:01:19.726Z Thread 07 inserting: 03%
2019-05-22T01:01:19.750Z Thread 10 inserting: 03%
2019-05-22T01:01:19.787Z Thread 11 inserting: 03%
2019-05-22T01:01:19.852Z Thread 06 inserting: 03%
2019-05-22T01:01:19.898Z Thread 13 inserting: 03%
2019-05-22T01:01:19.944Z Thread 15 inserting: 03%
2019-05-22T01:01:20.203Z Thread 09 inserting: 03%
2019-05-22T01:01:20.454Z Thread 02 inserting: 03%
2019-05-22T01:01:20.758Z Thread 14 inserting: 03%
2019-05-22T01:01:21.108Z Thread 12 inserting: 03%
2019-05-22T01:01:21.183Z Thread 04 inserting: 03%
2019-05-22T01:01:21.204Z Thread 08 inserting: 03%
2019-05-22T01:01:22.291Z Thread 05 inserting: 03%
2019-05-22T01:01:23.792Z Thread 01 inserting: 04%
2019-05-22T01:01:24.253Z Thread 10 inserting: 04%
2019-05-22T01:01:24.274Z Thread 15 inserting: 04%
2019-05-22T01:01:24.353Z Thread 00 inserting: 04%
2019-05-22T01:01:24.560Z Thread 11 inserting: 04%
2019-05-22T01:01:24.725Z Thread 13 inserting: 04%
2019-05-22T01:01:24.760Z Thread 14 inserting: 04%
2019-05-22T01:01:24.807Z Thread 09 inserting: 04%
2019-05-22T01:01:25.007Z Thread 06 inserting: 04%
2019-05-22T01:01:25.167Z Thread 07 inserting: 04%
2019-05-22T01:01:25.313Z Thread 02 inserting: 04%
2019-05-22T01:01:25.352Z Thread 03 inserting: 04%
2019-05-22T01:01:25.822Z Thread 04 inserting: 04%
2019-05-22T01:01:26.091Z Thread 12 inserting: 04%
2019-05-22T01:01:26.688Z Thread 08 inserting: 04%
2019-05-22T01:01:26.782Z Thread 05 inserting: 04%
2019-05-22T01:01:27.577Z Thread 10 inserting: 05%
2019-05-22T01:01:28.654Z Thread 15 inserting: 05%
2019-05-22T01:01:28.755Z Thread 01 inserting: 05%
2019-05-22T01:01:29.333Z Thread 13 inserting: 05%
2019-05-22T01:01:29.376Z Thread 09 inserting: 05%
2019-05-22T01:01:29.434Z Thread 06 inserting: 05%
2019-05-22T01:01:29.799Z Thread 02 inserting: 05%
2019-05-22T01:01:29.803Z Thread 11 inserting: 05%
2019-05-22T01:01:29.909Z Thread 00 inserting: 05%
2019-05-22T01:01:30.177Z Thread 03 inserting: 05%
2019-05-22T01:01:30.543Z Thread 12 inserting: 05%
2019-05-22T01:01:30.721Z Thread 04 inserting: 05%
2019-05-22T01:01:31.020Z Thread 14 inserting: 05%
2019-05-22T01:01:31.063Z Thread 07 inserting: 05%
2019-05-22T01:01:31.157Z Thread 08 inserting: 05%
2019-05-22T01:01:31.702Z Thread 05 inserting: 05%
2019-05-22T01:01:32.910Z Thread 10 inserting: 06%
2019-05-22T01:01:33.060Z Thread 15 inserting: 06%
2019-05-22T01:01:33.743Z Thread 01 inserting: 06%
2019-05-22T01:01:34.043Z Thread 02 inserting: 06%
2019-05-22T01:01:34.278Z Thread 11 inserting: 06%
2019-05-22T01:01:34.369Z Thread 13 inserting: 06%
2019-05-22T01:01:34.709Z Thread 06 inserting: 06%
2019-05-22T01:01:34.730Z Thread 09 inserting: 06%
2019-05-22T01:01:34.811Z Thread 03 inserting: 06%
2019-05-22T01:01:34.928Z Thread 12 inserting: 06%
2019-05-22T01:01:35.116Z Thread 00 inserting: 06%
2019-05-22T01:01:35.624Z Thread 04 inserting: 06%
2019-05-22T01:01:35.987Z Thread 07 inserting: 06%
2019-05-22T01:01:36.024Z Thread 14 inserting: 06%
2019-05-22T01:01:36.105Z Thread 05 inserting: 06%
2019-05-22T01:01:36.525Z Thread 08 inserting: 06%
2019-05-22T01:01:43.657Z Thread 15 inserting: 08%
2019-05-22T01:01:44.451Z Thread 02 inserting: 08%
2019-05-22T01:01:44.852Z Thread 13 inserting: 08%
2019-05-22T01:01:45.222Z Thread 10 inserting: 08%
2019-05-22T01:01:45.853Z Thread 11 inserting: 08%
2019-05-22T01:01:46.496Z Thread 01 inserting: 08%
2019-05-22T01:01:46.500Z Thread 03 inserting: 08%
2019-05-22T01:01:46.653Z Thread 09 inserting: 08%
2019-05-22T01:01:46.867Z Thread 00 inserting: 08%
2019-05-22T01:01:47.116Z Thread 08 inserting: 08%
2019-05-22T01:01:47.260Z Thread 12 inserting: 08%
2019-05-22T01:01:47.388Z Thread 06 inserting: 08%
2019-05-22T01:01:47.561Z Thread 07 inserting: 08%
2019-05-22T01:01:47.821Z Thread 14 inserting: 08%
2019-05-22T01:01:48.355Z Thread 15 inserting: 09%
2019-05-22T01:01:49.158Z Thread 05 inserting: 08%
2019-05-22T01:01:49.437Z Thread 04 inserting: 08%
2019-05-22T01:01:49.567Z Thread 02 inserting: 09%
2019-05-22T01:01:49.694Z Thread 10 inserting: 09%
2019-05-22T01:01:50.291Z Thread 13 inserting: 09%
2019-05-22T01:01:50.558Z Thread 11 inserting: 09%
2019-05-22T01:01:50.970Z Thread 03 inserting: 09%
2019-05-22T01:01:51.775Z Thread 01 inserting: 09%
2019-05-22T01:01:52.067Z Thread 00 inserting: 09%
2019-05-22T01:01:52.212Z Thread 09 inserting: 09%
2019-05-22T01:01:52.304Z Thread 08 inserting: 09%
2019-05-22T01:01:52.991Z Thread 12 inserting: 09%
2019-05-22T01:01:53.201Z Thread 14 inserting: 09%
2019-05-22T01:01:53.672Z Thread 15 inserting: 10%
2019-05-22T01:01:53.683Z Thread 06 inserting: 09%
2019-05-22T01:01:53.892Z Thread 07 inserting: 09%
2019-05-22T01:01:53.923Z Thread 05 inserting: 09%
2019-05-22T01:01:55.151Z Thread 04 inserting: 09%
2019-05-22T01:01:55.268Z Thread 02 inserting: 10%
2019-05-22T01:01:55.549Z Thread 03 inserting: 10%
2019-05-22T01:01:55.949Z Thread 10 inserting: 10%
2019-05-22T01:01:56.135Z Thread 11 inserting: 10%
2019-05-22T01:01:56.199Z Thread 01 inserting: 10%
2019-05-22T01:01:56.943Z Thread 13 inserting: 10%
2019-05-22T01:01:57.495Z Thread 00 inserting: 10%
2019-05-22T01:01:57.556Z Thread 09 inserting: 10%
2019-05-22T01:01:57.565Z Thread 12 inserting: 10%
2019-05-22T01:01:58.503Z Thread 14 inserting: 10%
2019-05-22T01:01:58.539Z Thread 08 inserting: 10%
2019-05-22T01:01:58.751Z Thread 07 inserting: 10%
2019-05-22T01:01:58.956Z Thread 15 inserting: 11%
2019-05-22T01:01:59.896Z Thread 05 inserting: 10%
2019-05-22T01:02:00.560Z Thread 06 inserting: 10%
2019-05-22T01:02:00.698Z Thread 02 inserting: 11%
2019-05-22T01:02:00.827Z Thread 03 inserting: 11%
2019-05-22T01:02:01.787Z Thread 04 inserting: 10%
2019-05-22T01:02:01.875Z Thread 01 inserting: 11%
2019-05-22T01:02:01.922Z Thread 10 inserting: 11%
2019-05-22T01:02:01.992Z Thread 11 inserting: 11%
2019-05-22T01:02:02.311Z Thread 13 inserting: 11%
2019-05-22T01:02:02.813Z Thread 12 inserting: 11%
2019-05-22T01:02:03.444Z Thread 15 inserting: 12%
2019-05-22T01:02:03.677Z Thread 09 inserting: 11%
2019-05-22T01:02:03.679Z Thread 00 inserting: 11%
2019-05-22T01:02:04.092Z Thread 08 inserting: 11%
2019-05-22T01:02:04.113Z Thread 14 inserting: 11%
2019-05-22T01:02:05.302Z Thread 06 inserting: 11%
2019-05-22T01:02:05.490Z Thread 05 inserting: 11%
2019-05-22T01:02:05.889Z Thread 07 inserting: 11%
2019-05-22T01:02:06.428Z Thread 03 inserting: 12%
2019-05-22T01:02:06.433Z Thread 02 inserting: 12%
2019-05-22T01:02:07.209Z Thread 01 inserting: 12%
2019-05-22T01:02:07.693Z Thread 10 inserting: 12%
2019-05-22T01:02:07.698Z Thread 12 inserting: 12%
2019-05-22T01:02:07.868Z Thread 13 inserting: 12%
2019-05-22T01:02:07.936Z Thread 15 inserting: 13%
2019-05-22T01:02:08.516Z Thread 04 inserting: 11%
2019-05-22T01:02:08.860Z Thread 08 inserting: 12%
2019-05-22T01:02:08.948Z Thread 11 inserting: 12%
2019-05-22T01:02:09.603Z Thread 00 inserting: 12%
2019-05-22T01:02:09.756Z Thread 14 inserting: 12%
2019-05-22T01:02:09.958Z Thread 05 inserting: 12%
2019-05-22T01:02:10.617Z Thread 02 inserting: 13%
2019-05-22T01:02:10.664Z Thread 09 inserting: 12%
2019-05-22T01:02:10.883Z Thread 06 inserting: 12%
2019-05-22T01:02:11.937Z Thread 03 inserting: 13%
2019-05-22T01:02:12.012Z Thread 07 inserting: 12%
2019-05-22T01:02:13.099Z Thread 01 inserting: 13%
2019-05-22T01:02:13.205Z Thread 10 inserting: 13%
2019-05-22T01:02:13.809Z Thread 13 inserting: 13%
2019-05-22T01:02:13.842Z Thread 12 inserting: 13%
2019-05-22T01:02:14.737Z Thread 11 inserting: 13%
2019-05-22T01:02:14.848Z Thread 04 inserting: 12%
2019-05-22T01:02:15.528Z Thread 14 inserting: 13%
2019-05-22T01:02:15.860Z Thread 08 inserting: 13%
2019-05-22T01:02:16.100Z Thread 05 inserting: 13%
2019-05-22T01:02:16.227Z Thread 09 inserting: 13%
2019-05-22T01:02:17.060Z Thread 06 inserting: 13%
2019-05-22T01:02:17.199Z Thread 00 inserting: 13%
2019-05-22T01:02:18.910Z Thread 07 inserting: 13%
2019-05-22T01:02:19.947Z Thread 15 inserting: 15%
2019-05-22T01:02:20.667Z Thread 04 inserting: 13%
2019-05-22T01:02:21.568Z Thread 02 inserting: 15%
2019-05-22T01:02:23.824Z Thread 03 inserting: 15%
2019-05-22T01:02:24.125Z Thread 10 inserting: 15%
2019-05-22T01:02:24.916Z Thread 12 inserting: 15%
2019-05-22T01:02:25.906Z Thread 15 inserting: 16%
2019-05-22T01:02:26.285Z Thread 11 inserting: 15%
2019-05-22T01:02:26.509Z Thread 01 inserting: 15%
2019-05-22T01:02:26.562Z Thread 13 inserting: 15%
2019-05-22T01:02:26.902Z Thread 00 inserting: 15%
2019-05-22T01:02:27.030Z Thread 02 inserting: 16%
2019-05-22T01:02:27.193Z Thread 05 inserting: 15%
2019-05-22T01:02:27.446Z Thread 14 inserting: 15%
2019-05-22T01:02:27.774Z Thread 08 inserting: 15%
2019-05-22T01:02:27.790Z Thread 06 inserting: 15%
2019-05-22T01:02:28.565Z Thread 03 inserting: 16%
2019-05-22T01:02:29.111Z Thread 09 inserting: 15%
2019-05-22T01:02:29.187Z Thread 10 inserting: 16%
2019-05-22T01:02:29.466Z Thread 12 inserting: 16%
2019-05-22T01:02:30.583Z Thread 15 inserting: 17%
2019-05-22T01:02:31.059Z Thread 13 inserting: 16%
2019-05-22T01:02:31.286Z Thread 00 inserting: 16%
2019-05-22T01:02:31.525Z Thread 04 inserting: 15%
2019-05-22T01:02:31.537Z Thread 07 inserting: 15%
2019-05-22T01:02:31.545Z Thread 01 inserting: 16%
2019-05-22T01:02:31.690Z Thread 08 inserting: 16%
2019-05-22T01:02:32.101Z Thread 14 inserting: 16%
2019-05-22T01:02:32.340Z Thread 05 inserting: 16%
2019-05-22T01:02:32.749Z Thread 11 inserting: 16%
2019-05-22T01:02:33.023Z Thread 06 inserting: 16%
2019-05-22T01:02:33.064Z Thread 02 inserting: 17%
2019-05-22T01:02:33.994Z Thread 12 inserting: 17%
2019-05-22T01:02:34.129Z Thread 09 inserting: 16%
2019-05-22T01:02:34.495Z Thread 03 inserting: 17%
2019-05-22T01:02:34.815Z Thread 10 inserting: 17%
2019-05-22T01:02:35.207Z Thread 15 inserting: 18%
2019-05-22T01:02:35.893Z Thread 01 inserting: 17%
2019-05-22T01:02:36.237Z Thread 13 inserting: 17%
2019-05-22T01:02:36.331Z Thread 00 inserting: 17%
2019-05-22T01:02:36.729Z Thread 08 inserting: 17%
2019-05-22T01:02:36.731Z Thread 04 inserting: 16%
2019-05-22T01:02:36.752Z Thread 11 inserting: 17%
2019-05-22T01:02:37.097Z Thread 07 inserting: 16%
2019-05-22T01:02:37.158Z Thread 14 inserting: 17%
2019-05-22T01:02:37.486Z Thread 05 inserting: 17%
2019-05-22T01:02:37.713Z Thread 02 inserting: 18%
2019-05-22T01:02:38.292Z Thread 06 inserting: 17%
2019-05-22T01:02:38.636Z Thread 12 inserting: 18%
2019-05-22T01:02:38.687Z Thread 09 inserting: 17%
2019-05-22T01:02:39.813Z Thread 03 inserting: 18%
2019-05-22T01:02:40.562Z Thread 15 inserting: 19%
2019-05-22T01:02:41.579Z Thread 00 inserting: 18%
2019-05-22T01:02:42.013Z Thread 13 inserting: 18%
2019-05-22T01:02:42.081Z Thread 08 inserting: 18%
2019-05-22T01:02:42.160Z Thread 01 inserting: 18%
2019-05-22T01:02:42.202Z Thread 10 inserting: 18%
2019-05-22T01:02:42.273Z Thread 04 inserting: 17%
2019-05-22T01:02:42.277Z Thread 05 inserting: 18%
2019-05-22T01:02:42.322Z Thread 11 inserting: 18%
2019-05-22T01:02:42.436Z Thread 06 inserting: 18%
2019-05-22T01:02:42.777Z Thread 02 inserting: 19%
2019-05-22T01:02:42.880Z Thread 14 inserting: 18%
2019-05-22T01:02:43.123Z Thread 07 inserting: 17%
2019-05-22T01:02:43.504Z Thread 12 inserting: 19%
2019-05-22T01:02:44.010Z Thread 09 inserting: 18%
2019-05-22T01:02:44.581Z Thread 15 inserting: 20%
2019-05-22T01:02:45.143Z Thread 03 inserting: 19%
2019-05-22T01:02:46.572Z Thread 13 inserting: 19%
2019-05-22T01:02:46.661Z Thread 00 inserting: 19%
2019-05-22T01:02:46.843Z Thread 05 inserting: 19%
2019-05-22T01:02:46.907Z Thread 01 inserting: 19%
2019-05-22T01:02:47.088Z Thread 11 inserting: 19%
2019-05-22T01:02:47.364Z Thread 06 inserting: 19%
2019-05-22T01:02:47.380Z Thread 08 inserting: 19%
2019-05-22T01:02:47.398Z Thread 04 inserting: 18%
2019-05-22T01:02:47.559Z Thread 10 inserting: 19%
2019-05-22T01:02:47.947Z Thread 02 inserting: 20%
2019-05-22T01:02:48.337Z Thread 07 inserting: 18%
2019-05-22T01:02:48.562Z Thread 15 inserting: 21%
2019-05-22T01:02:48.665Z Thread 12 inserting: 20%
2019-05-22T01:02:48.727Z Thread 14 inserting: 19%
2019-05-22T01:02:49.400Z Thread 03 inserting: 20%
2019-05-22T01:02:50.105Z Thread 09 inserting: 19%
2019-05-22T01:02:50.898Z Thread 13 inserting: 20%
2019-05-22T01:02:51.337Z Thread 08 inserting: 20%
2019-05-22T01:02:51.446Z Thread 00 inserting: 20%
2019-05-22T01:02:51.521Z Thread 11 inserting: 20%
2019-05-22T01:02:52.073Z Thread 02 inserting: 21%
2019-05-22T01:02:52.310Z Thread 10 inserting: 20%
2019-05-22T01:02:52.466Z Thread 05 inserting: 20%
2019-05-22T01:02:52.522Z Thread 01 inserting: 20%
2019-05-22T01:02:52.573Z Thread 06 inserting: 20%
2019-05-22T01:02:52.991Z Thread 04 inserting: 19%
2019-05-22T01:02:53.085Z Thread 15 inserting: 22%
2019-05-22T01:02:53.559Z Thread 12 inserting: 21%
2019-05-22T01:02:53.824Z Thread 07 inserting: 19%
2019-05-22T01:02:54.300Z Thread 14 inserting: 20%
2019-05-22T01:02:54.519Z Thread 09 inserting: 20%
2019-05-22T01:02:54.802Z Thread 03 inserting: 21%
2019-05-22T01:02:55.648Z Thread 13 inserting: 21%
2019-05-22T01:02:56.190Z Thread 11 inserting: 21%
2019-05-22T01:02:56.388Z Thread 00 inserting: 21%
2019-05-22T01:02:56.546Z Thread 08 inserting: 21%
2019-05-22T01:02:56.646Z Thread 02 inserting: 22%
2019-05-22T01:02:57.504Z Thread 05 inserting: 21%
2019-05-22T01:02:57.648Z Thread 10 inserting: 21%
2019-05-22T01:02:57.688Z Thread 01 inserting: 21%
2019-05-22T01:02:57.839Z Thread 04 inserting: 20%
2019-05-22T01:02:57.969Z Thread 06 inserting: 21%
2019-05-22T01:02:58.266Z Thread 15 inserting: 23%
2019-05-22T01:02:58.787Z Thread 07 inserting: 20%
2019-05-22T01:02:58.956Z Thread 12 inserting: 22%
2019-05-22T01:02:59.385Z Thread 03 inserting: 22%
2019-05-22T01:02:59.427Z Thread 14 inserting: 21%
2019-05-22T01:02:59.654Z Thread 09 inserting: 21%
2019-05-22T01:03:00.983Z Thread 13 inserting: 22%
2019-05-22T01:03:01.636Z Thread 00 inserting: 22%
2019-05-22T01:03:02.109Z Thread 02 inserting: 23%
2019-05-22T01:03:02.195Z Thread 08 inserting: 22%
2019-05-22T01:03:02.595Z Thread 01 inserting: 22%
2019-05-22T01:03:02.891Z Thread 11 inserting: 22%
2019-05-22T01:03:02.927Z Thread 15 inserting: 24%
2019-05-22T01:03:03.509Z Thread 12 inserting: 23%
2019-05-22T01:03:03.568Z Thread 06 inserting: 22%
2019-05-22T01:03:03.658Z Thread 07 inserting: 21%
2019-05-22T01:03:03.666Z Thread 10 inserting: 22%
2019-05-22T01:03:03.806Z Thread 14 inserting: 22%
2019-05-22T01:03:03.934Z Thread 04 inserting: 21%
2019-05-22T01:03:03.946Z Thread 05 inserting: 22%
2019-05-22T01:03:04.701Z Thread 09 inserting: 22%
2019-05-22T01:03:04.727Z Thread 03 inserting: 23%
2019-05-22T01:03:05.886Z Thread 13 inserting: 23%
2019-05-22T01:03:06.012Z Thread 00 inserting: 23%
2019-05-22T01:03:06.402Z Thread 02 inserting: 24%
2019-05-22T01:03:07.516Z Thread 11 inserting: 23%
2019-05-22T01:03:07.858Z Thread 15 inserting: 25%
2019-05-22T01:03:07.985Z Thread 08 inserting: 23%
2019-05-22T01:03:08.069Z Thread 01 inserting: 23%
2019-05-22T01:03:08.837Z Thread 12 inserting: 24%
2019-05-22T01:03:09.371Z Thread 14 inserting: 23%
2019-05-22T01:03:09.384Z Thread 07 inserting: 22%
2019-05-22T01:03:09.547Z Thread 06 inserting: 23%
2019-05-22T01:03:09.679Z Thread 09 inserting: 23%
2019-05-22T01:03:09.850Z Thread 05 inserting: 23%
2019-05-22T01:03:10.275Z Thread 00 inserting: 24%
2019-05-22T01:03:10.294Z Thread 10 inserting: 23%
2019-05-22T01:03:10.570Z Thread 04 inserting: 22%
2019-05-22T01:03:11.057Z Thread 03 inserting: 24%
2019-05-22T01:03:12.328Z Thread 13 inserting: 24%
2019-05-22T01:03:12.652Z Thread 01 inserting: 24%
2019-05-22T01:03:12.745Z Thread 11 inserting: 24%
2019-05-22T01:03:13.281Z Thread 02 inserting: 25%
2019-05-22T01:03:13.377Z Thread 08 inserting: 24%
2019-05-22T01:03:13.486Z Thread 15 inserting: 26%
2019-05-22T01:03:14.586Z Thread 12 inserting: 25%
2019-05-22T01:03:15.019Z Thread 14 inserting: 24%
2019-05-22T01:03:15.054Z Thread 07 inserting: 23%
2019-05-22T01:03:15.171Z Thread 09 inserting: 24%
2019-05-22T01:03:15.201Z Thread 06 inserting: 24%
2019-05-22T01:03:15.463Z Thread 00 inserting: 25%
2019-05-22T01:03:15.990Z Thread 10 inserting: 24%
2019-05-22T01:03:16.077Z Thread 05 inserting: 24%
2019-05-22T01:03:16.310Z Thread 04 inserting: 23%
2019-05-22T01:03:16.734Z Thread 03 inserting: 25%
2019-05-22T01:03:17.486Z Thread 13 inserting: 25%
2019-05-22T01:03:17.636Z Thread 11 inserting: 25%
2019-05-22T01:03:17.803Z Thread 08 inserting: 25%
2019-05-22T01:03:18.475Z Thread 01 inserting: 25%
2019-05-22T01:03:18.711Z Thread 02 inserting: 26%
2019-05-22T01:03:19.145Z Thread 07 inserting: 24%
2019-05-22T01:03:19.290Z Thread 15 inserting: 27%
2019-05-22T01:03:20.394Z Thread 09 inserting: 25%
2019-05-22T01:03:20.502Z Thread 12 inserting: 26%
2019-05-22T01:03:20.597Z Thread 14 inserting: 25%
2019-05-22T01:03:20.697Z Thread 00 inserting: 26%
2019-05-22T01:03:20.879Z Thread 06 inserting: 25%
2019-05-22T01:03:20.882Z Thread 10 inserting: 25%
2019-05-22T01:03:21.705Z Thread 03 inserting: 26%
2019-05-22T01:03:22.281Z Thread 05 inserting: 25%
2019-05-22T01:03:22.499Z Thread 13 inserting: 26%
2019-05-22T01:03:22.513Z Thread 11 inserting: 26%
2019-05-22T01:03:22.747Z Thread 04 inserting: 24%
2019-05-22T01:03:22.970Z Thread 08 inserting: 26%
2019-05-22T01:03:23.637Z Thread 01 inserting: 26%
2019-05-22T01:03:24.268Z Thread 07 inserting: 25%
2019-05-22T01:03:24.541Z Thread 02 inserting: 27%
2019-05-22T01:03:25.068Z Thread 09 inserting: 26%
2019-05-22T01:03:25.487Z Thread 06 inserting: 26%
2019-05-22T01:03:25.558Z Thread 14 inserting: 26%
2019-05-22T01:03:25.560Z Thread 12 inserting: 27%
2019-05-22T01:03:25.618Z Thread 10 inserting: 26%
2019-05-22T01:03:25.761Z Thread 00 inserting: 27%
2019-05-22T01:03:26.235Z Thread 03 inserting: 27%
2019-05-22T01:03:27.063Z Thread 13 inserting: 27%
2019-05-22T01:03:27.096Z Thread 05 inserting: 26%
2019-05-22T01:03:27.225Z Thread 11 inserting: 27%
2019-05-22T01:03:28.373Z Thread 08 inserting: 27%
2019-05-22T01:03:28.505Z Thread 04 inserting: 25%
2019-05-22T01:03:28.517Z Thread 07 inserting: 26%
2019-05-22T01:03:28.612Z Thread 01 inserting: 27%
2019-05-22T01:03:30.784Z Thread 09 inserting: 27%
2019-05-22T01:03:31.218Z Thread 10 inserting: 27%
2019-05-22T01:03:31.362Z Thread 06 inserting: 27%
2019-05-22T01:03:31.963Z Thread 14 inserting: 27%
2019-05-22T01:03:32.768Z Thread 05 inserting: 27%
2019-05-22T01:03:34.463Z Thread 15 inserting: 30%
2019-05-22T01:03:34.615Z Thread 07 inserting: 27%
2019-05-22T01:03:35.463Z Thread 04 inserting: 26%
2019-05-22T01:03:39.872Z Thread 15 inserting: 31%
2019-05-22T01:03:41.875Z Thread 04 inserting: 27%
2019-05-22T01:03:42.161Z Thread 02 inserting: 30%
2019-05-22T01:03:43.305Z Thread 00 inserting: 30%
2019-05-22T01:03:43.313Z Thread 03 inserting: 30%
2019-05-22T01:03:43.613Z Thread 11 inserting: 30%
2019-05-22T01:03:43.920Z Thread 12 inserting: 30%
2019-05-22T01:03:44.108Z Thread 13 inserting: 30%
2019-05-22T01:03:45.391Z Thread 15 inserting: 32%
